Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,AccountId
"2801707","2334","2013-09-21 08:48:05","Ben","2019-03-05 11:51:32","http://www.adversary.org/","Melbourne, Australia","<p>Blog: <a href=""http://www.adversary.org/wp/"" rel=""nofollow noreferrer"">http://www.adversary.org/wp/</a> <br />
Code: <a href=""https://github.com/adversary-org"" rel=""nofollow noreferrer"">https://github.com/adversary-org</a> <br />
Codes of Conduct Policy: <a href=""https://gitlab.com/Hasimir/project-participation-policy"" rel=""nofollow noreferrer"">https://gitlab.com/Hasimir/project-participation-policy</a> <br />
<br />
OpenPGP/GPG key: 0x321E4E2373590E5D <br />
<br />
GPG Key locations: <br />
 * <a href=""http://www.adversary.org/ben-key.asc"" rel=""nofollow noreferrer"">http://www.adversary.org/ben-key.asc</a> <br />
 * <a href=""http://pgp.mit.edu:11371/pks/lookup?op=get&amp;search=0x321E4E2373590E5D"" rel=""nofollow noreferrer"">http://pgp.mit.edu:11371/pks/lookup?op=get&amp;search=0x321E4E2373590E5D</a> <br />
 * <a href=""http://pool.sks-keyservers.net:11371/pks/lookup?op=get&amp;search=0x321E4E2373590E5D"" rel=""nofollow noreferrer"">http://pool.sks-keyservers.net:11371/pks/lookup?op=get&amp;search=0x321E4E2373590E5D</a> <br />
<br />
Please note that in regards to the code on GitHub, if you are one of those in the ""delete what I think is offensive"" from code or questions camp there is one repo there (not posted here) which you absolutely should NOT ever look at.  You have been warned.  If you go looking for it and get offended, tough. <br />
<br />
With regards to Codes of Conduct, either here, on any other StackExchange site, any other online community or interaction, or any in person interaction, the following will always be true:<br />
<br />
 1. My <a href=""https://gitlab.com/Hasimir/project-participation-policy"" rel=""nofollow noreferrer"">project participation policy</a> deals with these matters in greater detail and is always active.<br />
 2. The actual <a href=""https://gitlab.com/Hasimir/project-participation-policy/blob/master/coc-policy.org"" rel=""nofollow noreferrer"">policy document is here</a> and its <a href=""https://gitlab.com/Hasimir/project-participation-policy/blob/master/coc-policy.org.asc"" rel=""nofollow noreferrer"">OpenPGP signature is here</a>.<br />
 3. Any Codes of Conduct, or parts thereof, which are or may be utilised to provide cover for discrimination will be considered void and/or subject to my project participation policy.<br />
 4. Any Codes of Conduct, or parts thereof, which breach any of the UN OHCHR's human rights core instruments will be considered void and/or subject to my project participation policy.<br />
 5. Any Codes of Conduct, or parts thereof, which breach the <em>Sex Discrimination Act 1984</em> of the Commonwealth of Australia (i.e. where I am) will be considered void and/or subject to my project participation policy.<br /></p>
","334","327","11","https://i.stack.imgur.com/Gb0aB.jpg?s=128&g=1","","3333382"
"2818245","529","2013-09-26 06:43:21","Gaurav Kumar","2019-03-07 09:17:06","","Singapore","","164","70","8","https://www.gravatar.com/avatar/7ea3de732a6aa2d60092f48c3a227f5d?s=128&d=identicon&r=PG&f=1","","3200242"
"2829676","642","2013-09-30 02:07:40","Samitha Chathuranga","2019-03-08 05:14:58","http://samranga.blogspot.com/","Sri Lanka","<p>I am an undergraduate 4th year student in University of Moratuwa, Sri Lanka, at faculty of Information Technology.</p>
","775","205","15","https://www.gravatar.com/avatar/c6f4f395af377ed3a5f3152b75219a06?s=128&d=identicon&r=PG&f=1","","3370312"
"2855955","406","2013-10-07 19:06:06","Fernando Basso","2019-03-09 12:43:06","http://jeditux.wordpress.com","Brazil","<p>I love my family, books, guitar, music, open source, internet, vim, arch linux and many more things. I love star wars too, may the source be with you. </p>
","84","689","1","","","926774"
"2875421","496","2013-10-13 05:01:52","Alfonso Vergara","2017-05-21 16:59:03","","Miami, FL, United States","<p>Never odd or even - a palindrome.</p>
","111","123","6","https://i.stack.imgur.com/wEEgK.jpg?s=128&g=1","","3430988"
"2898754","236","2013-10-19 20:54:05","Atieh","2019-01-14 16:25:22","","Toronto, CA","<p>Software Engineer</p>
","102","74","0","https://www.gravatar.com/avatar/518e5def536e5b48677b39dedc64f920?s=128&d=identicon&r=PG&f=1","","3461928"
"2920617","1265","2013-10-25 15:31:39","Joel Brewer","2019-03-08 17:42:47","http://brewerdigital.com","Denver, CO","<p>I own/operate Brewer Digital, where we design and build web and mobile apps, Internet of Things (IoT), and embedded devices. We love partnering with ambitious startup founders to bring their conceptions to reality!</p>

<p>email: joel@brewerdigital.com</p>
","152","265","41","https://i.stack.imgur.com/7oqRC.jpg?s=128&g=1","","3490901"
"2930477","19564","2013-10-29 03:34:56","misterManSam","2019-03-08 06:49:44","","Sydney","<p>I am a web developer with a huge passion for all things web!</p>
","1527","1463","620","https://i.stack.imgur.com/OASh5.jpg?s=128&g=1","","3310555"
"2939061","3708","2013-10-30 20:40:48","quasoft","2019-03-06 07:18:07","","","","146","698","13","https://i.stack.imgur.com/NoM9S.gif?s=128&g=1","","3515521"
"2959196","1150","2013-11-06 06:18:00","ArunRaj","2019-03-07 17:46:27","http://www.arunrajnetwork.info","Madurai","<p>A simple common man with big plans and goals with the courage to make it possible and also with curious to learn new technologies.</p>
","415","613","56","https://i.stack.imgur.com/ZFi4e.jpg?s=128&g=1","","3542471"
"2963152","1564","2013-11-07 03:23:08","Progo","2015-03-15 12:57:47","","","","261","1091","33","","","3393556"
"2979439","464","2013-11-11 14:10:54","Seraph","2019-03-05 08:00:29","","Czech Republic","<p>x86 assembly, C, C++, Javascript, Python, D, Now I'm learning Haskell</p>
","112","168","39","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","3568490"
"2988776","1454","2013-11-13 17:06:38","Ravinder Payal","2019-03-09 11:44:55","http://www.ravinderpayal.com","Delhi, India","<p>Coder, passionate polyglot coder!</p>
","710","385","7","https://i.stack.imgur.com/G4APj.jpg","","2931953"
"2995613","917","2013-11-15 09:12:47","Daniel","2019-03-08 14:11:17","http://blog.6temes.cat","Tokyo","<p>I am an experienced Full Stack Engineer. My current main areas of expertise are Ruby on Rails and JavaScript, and I have experience as a Linux Systems Engineer as well.</p>

<p>My main interests right now are Code Quality and Craftsmanship, Security, Architecture, and Functional Programming.</p>
","140","353","8","","","3589170"
"3008457","2970","2013-11-19 10:59:07","ronald8192","2019-03-08 09:43:00","","everywhere","<p>Yay! The about me is no longer blank!</p>
","37","65","1","https://i.stack.imgur.com/vBXaA.png?s=128&g=1","","3606354"
"3016063","1527","2013-11-21 05:13:10","Natsu","2015-10-12 21:37:34","","","","140","13","3","https://i.stack.imgur.com/HsZAb.png?s=128&g=1","","3616312"
"3019105","2465","2013-11-21 19:45:27","tonix","2019-03-09 09:33:13","","","","465","997","2","https://i.stack.imgur.com/efrpY.png","","3620161"
"3058437","55","2013-12-02 17:41:36","Aarón Castro","2018-08-30 18:49:12","","Guadalajara, Mexico","<p>I'm a full-stack Ruby on Rails Developer from México. I do have a 4 years of experience using this technology. I would consider myself as a Ruby on Rails programmer and my expertise is Back-end developer. I would like to improve my knowledge about JavaScript and Front-end technologies, such as NodeJs or AngularJs.</p>
","4","16","0","https://graph.facebook.com/100000977153494/picture?type=large","","3671266"
"3065406","3874","2013-12-04 10:31:02","deW1","2019-03-10 01:44:08","","Germany","<p><a href=""http://stackoverflow.com/q/21007612/3065406"">Consoles for the win!</a></p>

<p>Software Engineer from Germany.</p>
","463","823","410","https://i.stack.imgur.com/DxI7N.png?s=128&g=1","","3680308"
"3112492","140","2013-12-17 18:47:45","chrisjacob","2019-03-08 00:13:27","","Arkansas, United States","<p></p>
","23","52","8","https://i.stack.imgur.com/ziHXo.png?s=128&g=1","","3743163"
"3120495","9559","2013-12-19 19:29:59","Ujeenator","2019-03-07 20:10:10","","Kyiv city, Ukraine","<p>CTO at IoT Hub, Working with IoT Startups, Software Architect &amp; Consultant, Privacy Nerd</p>
","263","336","78","","","3753547"
"3137484","3516","2013-12-26 18:15:36","Alice","2017-02-01 22:29:40","","","","1183","22","14","https://i.stack.imgur.com/uKVRC.png","","3776887"
"3141234","32213","2013-12-28 05:06:00","Alexander","2019-03-10 02:07:03","http://google.com","Earth","<p>I'm Alex.</p>
","5136","2527","689","https://i.stack.imgur.com/J3g7n.jpg?s=128&g=1","","523757"
"3154953","1609","2014-01-02 20:08:51","Hristo Enev","2019-02-24 12:31:09","http://henev.github.io/","Abu Dhabi - United Arab Emirates","<h2>Who am I?</h2>

<p>I am an experienced, self-motivated and team oriented person, ready to learn and prosper along my way to the peak of professionalism.</p>

<hr>

<h2>Why I am good at what I do?</h2>

<p>Achieving best quality of code and always satisfying the customer is number one priority for me. I am an easygoing person, fast learner and a team player. My 4+ years of experience in different companies with all kind of backgrounds, cultures and fields of development thought me very valuable and important lessons and gave me a big progress as a developer. I am well aware of both Back-end and Front-end implementations of an application. I have fully participated in the development cycle  - from the UX, the design, through the technical documentation and development of an application. In addition I have developed a keen eye for design and UX and a good sense for cracks in a system which helps me write better, more bugless, more bulletproof code avoiding problems in the future. I have worked in various teams and on different kind of projects - from social media platforms to various big data content management systems. The different nature of projects helped me evolve both my technical and creative skills as well as my team spirit.</p>

<hr>

<h2>Why I can be even better at what I do?</h2>

<p>I always try to extract as much knowledge as possible from the tasks I am given. Learning new interesting technologies and participating in interesting projects is my passion. I love to code as it is one of my hobbies.</p>

<hr>

<h2>My interests?</h2>

<p>I'm a fan of healthy living and sport. Mostly I visit the gym but I like and I try to participate in all kind of sports. I am also interested in different other areas like personal development, finance, entrepreneurship, marketing, photography and others.</p>

<hr>

<h2>My dream?</h2>

<p>My dream is to contribute in some form to the educational system. I believe that education worldwide is in a bad condition and needs improvement. I think that gamification can take an important place in the education of children.</p>
","210","873","10","https://i.stack.imgur.com/wPPzp.jpg?s=128&g=1","","3801400"
"3163663","1100","2014-01-05 22:48:44","Jason FB","2019-02-26 19:24:46","http://www.jasonfleetwoodboldt","Brooklyn, NY, United States","<p>Ruby / Javascript developer</p>

<p>twitter: @jaflebol ~ github: jasonfb ~ my website: www.jasonfleetwoodboldt.com</p>
","118","44","18","","","3813680"
"3173290","2669","2014-01-08 12:41:18","Nadeem Khan","2019-03-08 17:10:43","https://chillopedia.com","Dubai - United Arab Emirates","<p>I am a full stack web developer (LAMP stack expert) with over 8 years of professional experience. I am fiercely passionate about the architecture, user experience, SEO, marketing and interaction of a product, an enthusiast of agile environments, and a web standard advocate.</p>

<p>With expertise and exposure ranging from:</p>

<ul>
<li>Complete LAMP (Linux/Apache/Mysql/Php) stack [expert]</li>
<li>UI/UX (HTML5, CSS3, Javascript, jQuery and ajax) [expert]</li>
<li>Responsive web design (media queries, Foundation framework and Bootstrap framework) [expert]</li>
<li>Several MVC based frameworks (CodeIgniter [expert], Zend 1 [expert], Laravel[skilled], Play [skilled], Sencha Touch 2 [skilled], Ruby on Rails [skilled], MVC5 [beginner] and Apache Struts [beginner])</li>
<li>Containerization tools (Docker[skilled])</li>
<li>Single Page App Framework (AngularJS 1 [expert])</li>
<li>Major popular PHP based Content Management Systems (including WordPress [expert] and Drupal 7 [expert])</li>
<li>Customer Relationship Management system (SugarCRM [expert])</li>
<li>Major popular e-commerce platforms (including PHP based WooCommerce [expert], Magento [skilled] and RoR based Spree [skilled])</li>
<li>Unit Testing (PHPUnit) [skilled] </li>
<li>Database optimization [indexing strategy/db engines/query optimization]</li>
<li>Cross-platform mobile app development (Javascript based Sencha Touch 2) [skilled]</li>
<li>Consumer Lending/Islamic Financing (Oracle Flexcube/Banking) [skilled]</li>
<li>BPM (Bizagi) [skilled]</li>
<li>Data warehousing (Oracle Data Integrator) [skilled] </li>
<li>Blogging [expert]</li>
<li>SEO (on page/off page/sitewide) [expert]</li>
<li>SMO [expert]</li>
<li>SEM/Growth Hacking (Google Tag Manager, Facebook Pixel etc) [skilled]</li>
</ul>

<p>I continue pursuing a wide spectrum of web related technologies.</p>

<p><a href=""http://chillopedia.com/author/nk_47_pk/"" rel=""nofollow noreferrer"">My Blog</a> | <a href=""https://pk.linkedin.com/in/nadeemkhan47"" rel=""nofollow noreferrer"">LinkedIn Profile</a> | <a href=""https://stackoverflow.com/cv/nadeem.khan"">Stackoverflow Careers CV</a></p>
","326","4252","3","https://graph.facebook.com/737017569/picture?type=large","","3826580"
"3214872","6327","2014-01-20 11:14:48","GPhilo","2019-03-10 00:40:46","","Graz, Austria","<p>Just another young engineer fighting his way through C++, CUDA and Python</p>
","747","798","303","https://i.stack.imgur.com/NJBvG.jpg","","3882738"
"3218637","160","2014-01-21 09:57:33","MaximeW","2019-03-08 16:29:47","","","","16","123","0","https://www.gravatar.com/avatar/3a002fe3f2e048b62251f6d067557c41?s=128&d=identicon&r=PG","","2595907"
"3235499","954","2014-01-25 15:56:06","ZakJ","2019-03-08 19:10:47","http://www.zakjost.com","Dallas, TX","<p>PhD candidate in physics and data scientist at Capital One.  Interested in complex systems, distributed computing, and modeling.</p>
","39","37","4","","","3909822"
"3280686","495","2014-02-06 17:22:56","roxdurazo","2019-03-07 17:42:52","http://www.linkedin.com/in/roceladurazo","Hermosillo, Mexico","<p>Hi my name is rocela and i'm web developer, i really enjoy programming, NBA games, gym and food.</p>
","207","387","22","https://i.stack.imgur.com/MSdgI.jpg?s=128&g=1","","3977959"
"3297499","600","2014-02-11 14:01:11","kunl","2019-03-07 09:44:18","","","","87","50","5","https://i.stack.imgur.com/PuxrH.jpg","","4001584"
"3305116","3464","2014-02-13 08:23:15","vard","2019-03-08 21:38:00","","France","<p>Freelance Wordpress developper.</p>

<ul>
<li><a href=""http://stackoverflow.com/a/34226547/3305116"">Using Wordpress REST API</a></li>
<li><a href=""http://stackoverflow.com/a/36432486/3305116"">Get posts via WP AJAX</a></li>
<li><a href=""http://stackoverflow.com/a/34295053/3305116"">How to set up a Wordpress Cron</a></li>
<li><a href=""http://stackoverflow.com/a/34400944/3305116"">Using Wordpress REST API</a></li>
<li><a href=""http://stackoverflow.com/a/34414840/3305116"">Remove CPT slug from URL</a></li>
</ul>
","553","752","585","https://i.stack.imgur.com/MNZDI.png?s=128&g=1","","4012012"
"3326071","2018","2014-02-19 02:00:47","SearchForKnowledge","2019-02-24 02:35:13","","","<p>I am just a programming enthusiast, learning about new things.</p>
","2655","749","0","https://www.gravatar.com/avatar/25b9b2f9e63b906919a6ffdb762276ef?s=128&d=identicon&r=PG&f=1","","4044356"
"3344977","2239","2014-02-24 02:55:09","user3344977","2019-03-09 21:07:33","","","","589","3717","24","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","4072417"
"3347599","170","2014-02-24 16:48:26","Mazzone","2018-06-20 04:10:40","","Nashville, TN","<p>Graduate Student: Student Carnegie Mellon</p>

<p>Previous: Co-Founder Tech Startup</p>

<p>Undergrad: Vanderbilt '13 Math &amp; Engineering</p>

<p>Python, Android, Data Science</p>
","43","76","1","https://i.stack.imgur.com/Dajui.jpg?s=128&g=1","","4075914"
"3359162","1013","2014-02-27 06:30:31","Sheldon","2019-02-27 22:46:56","","Toronto, ON, Canada","<p>My code is done compiling. I'll complete this later...</p>
","175","1385","47","https://www.gravatar.com/avatar/41406c77973ec1807006f677dd5ace82?s=128&d=identicon&r=PG&f=1","","4091247"
"3373470","1529","2014-03-03 04:19:19","onebree","2019-03-06 17:14:53","","NJ, United States","","1178","951","450","https://www.gravatar.com/avatar/8f968c218643a09267014e4beaeb4770?s=128&d=identicon&r=PG&f=1","","4110587"
"3377049","2670","2014-03-04 00:38:05","Hastig Zusammenstellen","2019-03-10 03:36:07","","Libertatia, Spensonia","<p>short stack developer and jack of no trades</p>
","261","917","8","https://i.stack.imgur.com/Dpd0U.jpg?s=128&g=1","","4115341"
"3416551","702","2014-03-13 17:10:44","pwilcox","2019-03-09 15:39:24","","","<p>I'm a senior programmer for a school district in Arizona.  I came into the field through the ""back door"".  I got my under-grad degree in Economics, but decided it wasn't for me just in time for the recession.  :)  After having trouble finding myself, I eventually got a degree in Counseling.  Funny enough, in that path, I found my way back to STEM interests, and got into stats and started applying it in my job.  I simultaneously built skills in coding, and eventually made the switch to full on programming.</p>
","51","197","1","https://i.stack.imgur.com/1tRdb.png","","4168022"
"3421536","728","2014-03-14 20:49:44","CyberEd","2019-03-01 02:42:51","http://gocybered.com","","","37","247","2","https://www.gravatar.com/avatar/d021e0aa565912eb7ced799b82c726cf?s=128&d=identicon&r=PG&f=1","","4163310"
"3423369","340","2014-03-15 14:33:25","mtet88","2019-03-06 13:36:20","http://www.linkedin.com/pub/mauricio-torres-mej%C3%ADa/a/63a/188","Berlin, Germany","<p>:-)</p>
","54","170","4","https://graph.facebook.com/537255528/picture?type=large","","4177199"
"3442392","603","2014-03-20 14:03:54","aqfaridi","2018-07-21 06:20:42","","Bengaluru, Karnataka, India","<p>Ruby On Rails Developer and Algorithm Enthusiast</p>
","108","12","2","","","4202652"
"3495594","764","2014-04-03 20:42:02","csum","2019-02-07 22:24:21","","California","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Duis dapibus, turpis semper eleifend convallis, ex diam condimentum nisl, vel ultricies libero nunc quis mauris.</p>
","32","6","5","https://i.stack.imgur.com/eq0Zg.png?s=128&g=1","","4274572"
"3499361","743","2014-04-04 18:43:16","machariadev","2019-03-09 23:29:43","","Nairobi, Kenya","<p>I envision to possess a strong software engineering footprint and solve global and local problems with revolutionary implementations to improve efficiency for organizations &amp; minimize the complexity of business processes through software.</p>

<p>Timothy is self-motivated and a results-driven individual who focuses on getting things done using best practices by constantly challenging himself to achieve more.</p>
","59","49","5","https://graph.facebook.com/100000575893155/picture?type=large","","4279547"
"3538165","1765","2014-04-16 00:26:47","Radon Rosborough","2019-03-10 04:11:41","https://intuitiveexplanations.com/","Claremont, CA, United States","","221","642","153","https://i.stack.imgur.com/M1snF.jpg?s=128&g=1","","4333307"
"3541385","2384","2014-04-16 13:23:40","Ritesh","2019-03-08 13:32:25","","India","","218","601","3","https://www.gravatar.com/avatar/d649664a666bcfa36319eb7dd921ee81?s=128&d=identicon&r=PG&f=1","","4337169"
"3556388","83","2014-04-21 11:01:57","Amit Dash","2019-03-06 06:18:18","","Chennai","","42","137","0","https://i.stack.imgur.com/GIX6z.jpg?s=128&g=1","","4358511"
"3597276","153918","2014-05-02 18:15:44","Michael_B","2019-03-10 03:07:42","","New York City, USA","","10416","6844","1561","https://www.gravatar.com/avatar/6eea660ae3aeca2117a2d910ee9916bd?s=128&d=identicon&r=PG&f=1","","4415543"
"3672465","3257","2014-05-24 20:01:07","Beejor","2019-03-09 21:22:45","","","<p>The views expressed by Stack Exchange, Inc. are those of the individuals that comprise its administration and do not necessarily represent those of this user or the community at large.</p>
","127","431","8","https://i.stack.imgur.com/PAHIc.gif?s=128&g=1","","4383791"
"3711219","3818","2012-02-08 11:20:27","Claudiu Creanga","2019-03-08 16:38:24","http://claudiucreanga.github.io/","London, UK","<p>pancakes</p>
","954","946","133","https://i.stack.imgur.com/5fpS9.png?s=128&g=1","","1232792"
"3711421","460","2014-06-05 13:43:28","user3711421","2019-02-24 20:21:25","","","","74","304","3","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","4571933"
"3734690","235","2014-06-12 15:24:12","Chinmaya B","2019-03-08 08:49:12","","","<p>Learning Computer Science and Programming, I am hardcore open-source enthusiast.</p>
","111","134","0","https://i.stack.imgur.com/IecaV.jpg?s=128&g=1","","4562965"
"3764801","845","2014-06-22 13:35:49","geeks","2016-04-21 19:34:17","","Bangalore","","355","109","3","https://www.gravatar.com/avatar/bead8aaca74f09fa1a82760a1f45fef5?s=128&d=identicon&r=PG&f=1","","4646760"
"3769412","862","2014-06-24 02:22:48","Daemedeor","2019-03-09 22:58:18","","","<p>Someone who enjoys the boundaries of tech and nature, mostly a C# and JavaScript Programmer though.</p>
","110","9","21","https://www.gravatar.com/avatar/6aef035a16cb34b932d01c38edd223c1?s=128&d=identicon&r=PG&f=1","","4653145"
"3779853","5286","2014-06-26 14:44:35","Blauhirn","2019-03-09 15:02:40","","","<p>Hi, I'm Philip. contact @ eochgls@web.de</p>
","845","1110","144","https://www.gravatar.com/avatar/1cbdb458aafbdc1095f165a616444917?s=128&d=identicon&r=PG&f=1","","4667026"
"3790949","110","2014-06-30 15:47:17","Partial Science","2019-03-08 16:30:02","https://www.youtube.com/channel/UCH8SHSl9DZuKX5qmrUT0wnw","","","18","13","0","https://i.stack.imgur.com/JEIpy.jpg","","4682631"
"3828581","2265","2014-07-11 08:24:34","ThomasP1988","2019-03-09 22:59:01","","London, United Kingdom","","222","418","7","https://i.stack.imgur.com/gfmiT.jpg?s=128&g=1","","4733651"
"3832377","1581","2014-07-12 13:52:04","Alexander Craggs","2019-03-04 21:02:08","http://www.debenclipper.com","England","<p>It appears I am a person.</p>
","354","160","12","https://i.stack.imgur.com/hF21J.jpg","","4738877"
"3943220","516","2014-08-15 00:22:51","Leo Ribeiro","2019-03-09 01:59:40","","Anapolis, Brazil","","58","115","0","","","4892526"
"3995261","3062","2014-08-31 18:55:25","YakovL","2019-03-09 21:55:18","http://yakovl.bplaced.net/TW/","Moscow, Russia","<p>Currently (7.2016) I'm a front-end developer and CTO in the ""Дети и наука"" online education project (childrenscience.ru). Working there since 9.2016 when got my PhD in the field of chemical physics (soft matter physics). Got master degree in Moscow Institute of Physics and Technology (applied math and physics).</p>

<p>Before childrenscience participated mostly in FOSS projects (like TiddlyWiki and plugins for it, maintainer of the core since 2018), coded mostly front-end (TiddlyWiki is a SAP, hence HTML, CSS, JavaScript, jQuery), but also have skills in Node.js, C, C++, Python, SQL, basic knowledge of Git, PHP, Apache, some web protocols, GitHub, Jira, Drupal (I was an admin of a couple of corporate sites and corresponding social network pages for approximately a year); also know and deal with Unix, Arduino, do some 3D-modeling and printing (using Blender/Autodesk Fusion 360 + RepRap Prusa i3) and learn prototyping and robotics in a couple of places. Developed a MathQuil plugin for Etherpad (not released yet as a separate plugin). In 2016 participated in ""4 sprints towards Internet of Things"" by Intel. In 2016-2017 participated ""IT-management school"" by CROC incorporated (learning and practicing design-thinking, various agile approaches etc).</p>

<p>I also participate in different educational projects (different summer schools for 1-5th and 7-8th forms, teaching math, physics and electronics; science festivals, showing and discussing physical experiments; taught physics in secondary school for 1 year; tutored a student in math analysis for 1 year; lead some ""engineering"" projects in summer schools [actually those were mostly about creativity and making, not about real engineering]; some other activities). Have some experience in online education workflow as a teacher.</p>

<p>For now I'm not looking for a job, but I'm interested in networking with people who are interested in stuff below. Some fields of prime interest:</p>

<ul>
<li>systemization and representation of human-readable data (especially personal knowledge) and learning through hypertext; UX, front-end</li>
<li>digital workflow in news reading, data collecting, text composing (including scientific articles), human-human communication, collaboration tools</li>
<li>education projects: both online education (exploiting potentials of hypertext and multimedia, design-thinking) and offline (physics and robotics) education (and tools for it, like using hypertext for creating reusable knowledge base for teachers)</li>
</ul>
","1458","1532","98","https://www.gravatar.com/avatar/54754c59e35649b7d22d70b72ce2989a?s=128&d=identicon&r=PG&f=1","","4965921"
"4037019","1735","2014-09-13 05:55:06","cst1992","2019-02-22 02:54:44","","Nagpur, India","","371","454","135","https://i.stack.imgur.com/nveNe.jpg?s=128&g=1","","5024623"
"4109266","99","2014-10-04 20:09:23","madcobra","2019-03-09 16:08:39","","","","124","56","0","https://i.stack.imgur.com/wDbym.png","","5127945"
"4125693","2049","2014-10-09 14:06:44","Matthew","2019-03-07 19:29:45","http://www.separatinghyperplanes.com/","Cincinnati, OH","<p>Health Economist and programmer. </p>

<p>Economics specialties: reduced-form causal inference econometrics and mechanism design. Research focus: health insurance design, management of pediatric chronic illness, sickle cell disease. </p>

<p>Programming: C#, R, SQL, Javascript, asp.net. Developing analytical software for healthcare researchers and hospital administration.</p>

<p>Sometimes I blog about macroeconomics, health economics, and programming: <a href=""http://www.separatinghyperplanes.com/"" rel=""nofollow"">http://www.separatinghyperplanes.com/</a></p>
","164","126","11","https://www.gravatar.com/avatar/d33b277d00b6fbb73748a06fafe8767d?s=128&d=identicon&r=PG&f=1","","5151093"
"4150069","613","2014-10-16 14:11:01","J.T. Houtenbos","2018-12-18 12:16:33","","","","30","21","1","https://www.gravatar.com/avatar/c36715d4b4a227ff81c13f04953a2ae2?s=128&d=identicon&r=PG&f=1","","5185580"
"4200092","3256","2014-10-30 20:12:28","GoBusto","2019-03-09 19:48:47","http://kiniro.uk","UK","<p>Formerly a professional Python developer, now working with Ruby on Rails. I also do stuff with C in my spare time. You can see my personal projects on <a href=""https://gitlab.com/u/gobusto"" rel=""nofollow noreferrer"">GitLab</a> or my <a href=""http://kiniro.uk"" rel=""nofollow noreferrer"">website</a>.</p>
","761","496","1069","https://i.stack.imgur.com/52WaF.jpg?s=128&g=1","","5257667"
"4219542","2072","2014-11-05 16:43:23","Sugumar Venkatesan","2019-03-09 09:32:08","","","<p>1)Learned Networking and System(Linux/Windows) administration by working. and in the field for  3 years</p>

<p>2)Learned Information security and worked as a trainer for 3 years</p>

<p>3)learned php, javascript and jquery working as web developer..(also learned html css but not using so no experience) </p>

<p>4)learned ruby for sometime, and c for sometime and java for sometime... but not learned in depth.</p>

<p>5)Currenty learning python. Want to learn it in depth. and use it for all the domains I have worked.....</p>
","540","180","2","https://graph.facebook.com/10208170496366442/picture?type=large","","5285346"
"4287943","420","2014-11-24 14:42:11","Fabien Haddadi","2019-03-08 13:58:55","http://www.fabien-haddadi.info","Brisbane, AUS","<p>Fabien Haddadi is a Franco-Australian IT Engineer, graduated from the Bordeaux National School of Chemistry, Physics and IT; he has been a senior fullstack consultant, earning this title from having had combined roles as PHP developer, front-end developer and DevOps for over 15 years.</p>

<p>He has worked for some big names in the banking, pharmaceutical, and leisure industries, in France, London UK, and in the IT departments of other companies of Brisbane &amp; Adelaide AUS.</p>

<p>He mostly intervenes when it's time to optimise algorithms, speed and memory use, or develop high value added features to an existing system.</p>

<p>He works hard to stay decently good in a maximum number of fields and subjects in the time he's got on his hands. He also tries to stay fit too, with regular participation and finishes in long distance triathlons and bike races.</p>
","168","68","2","https://lh3.googleusercontent.com/-qPnzrPPn-cg/AAAAAAAAAAI/AAAAAAAAABU/udvuY9qWU8U/photo.jpg?sz=128","","5383237"
"4308012","436","2014-11-30 05:40:23","stack1","2015-11-17 06:53:49","","","<p>Trying to learn new things !</p>
","246","145","0","https://www.gravatar.com/avatar/8d75ac73f32dbed2106579ccba92ee69?s=128&d=identicon&r=PG&f=1","","5411359"
"4390133","5527","2014-12-23 23:06:37","Hakam Fostok","2019-03-09 14:40:47","","Turkey","<p>Software Developer. Interested mainly in C#, .NET framework, Visual Studio, Design Pattern and Agile.</p>
","1570","2226","92","https://lh4.googleusercontent.com/-YZwjXTnmnbM/AAAAAAAAAAI/AAAAAAAAABI/r6zeVXO86EU/photo.jpg?sz=128","","5529709"
"4422060","578","2015-01-06 00:31:32","Lifehack","2019-01-22 22:19:37","","","<p>Front-end developer for at Liferay Inc.</p>
","14","13","0","https://www.gravatar.com/avatar/7b3ed7940625f45529b4678a18d04a9a?s=128&d=identicon&r=PG&f=1","","5579783"
"4456413","803","2015-01-15 06:50:29","Vivek Maru","2019-03-07 15:30:50","","Jaipur, Rajasthan, India","<p>BY DAY: code.</p>

<p>BY NIGHT: sleep well!</p>
","67","138","11","https://i.stack.imgur.com/8IG5B.jpg?s=128&g=1","","5628953"
"4510033","2628","2015-01-30 04:01:32","Константин Ван","2019-03-10 03:12:15","","","<p>An <em>anomaly</em> trying to fathom the obviousness of obvious minutia,</p>

<p>a mere being <em>their</em> omniscience dare not read into,</p>

<p>I, shan't let interactions in cacophonic protocols ever be,</p>

<p>lest myself get into such nil.</p>
","308","567","108","https://i.stack.imgur.com/mmduR.jpg","","5706815"
